stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
5400138,,"ON PASEO AT 45TH SOUTHBOUND",,  39.045296, -94.568207,,,0,
5400139,,"ON PASEO AT CLEAVER II BLVD SB",,  39.041859, -94.568504,,,0,
5400140,,"ON PASEO AT 49TH SOUTHBOUND",,  39.036983, -94.568082,,,0,
5400142,,"ON PASEO AT 51ST SOUTHBOUND",,  39.034396, -94.567655,,,0,
5400144,,"ON PASEO AT 53RD SOUTHBOUND",,  39.030728, -94.567844,,,0,
5400146,,"ON PASEO AT 55TH SOUTHBOUND FARSIDE",,  39.026863, -94.568056,,,0,
5400148,,"ON PASEO AT 57TH SOUTHBOUND",,  39.023529, -94.568289,,,0,
540015,,"ON 85TH AT HOLMES EB",,  38.973706, -94.580670,,,0,
5400150,,"ON PASEO AT 59TH SOUTHBOUND",,  39.019910, -94.569684,,,0,
5400152,,"ON PASEO AT 61ST SOUTHBOUND",,  39.016574, -94.570409,,,0,
5400154,,"ON PASEO AT 63RD SOUTHBOUND",,  39.013234, -94.570543,,,0,
5400157,,"ON PASEO AT 66TH SOUTHBOUND",,  39.008356, -94.568473,,,0,
5400159,,"ON PASEO AT WOODLAND SOUTHBOUND",,  39.007072, -94.565926,,,0,
540016,,"ON 85TH ST AT TROOST EASTBOUND",,  38.973437, -94.577030,,,0,
5400160,,"ON PASEO AT 67TH SOUTHBOUND",,  39.005674, -94.564082,,,0,
5400161,,"ON PASEO AT 68TH SOUTHBOUND",,  39.003852, -94.562960,,,0,
5400162,,"ON PASEO AT 69TH SOUTHBOUND",,  39.002045, -94.562713,,,0,
5400164,,"ON PASEO AT GREGORY SOUTHBOUND",,  38.998474, -94.564418,,,0,
5400165,,"ON PASEO AT 72ND SOUTHBOUND",,  38.996472, -94.565667,,,0,
5400167,,"ON PASEO AT 74TH SOUTHBOUND",,  38.993092, -94.566490,,,0,
5400168,,"ON PASEO AT 75TH SOUTHBOUND",,  38.991320, -94.566594,,,0,
5400171,,"ON PASEO AT 76TH TERRACE SOUTHBOUND",,  38.988181, -94.566746,,,0,
5400172,,"ON PASEO AT 77TH TERR SOUTHBOUND",,  38.986087, -94.566799,,,0,
5400173,,"ON PASEO AT 79TH SOUTHBOUND",,  38.984091, -94.566945,,,0,
5400174,,"ON PASEO AT 80TH SOUTHBOUND",,  38.982960, -94.567000,,,0,
5400176,,"ON PASEO AT 82ND SOUTHBOUND",,  38.978389, -94.567204,,,0,
5400177,,"ON PASEO AT 83RD SOUTHBOUND",,  38.977171, -94.567267,,,0,
540018,,"ON 85TH ST AT FLORA EB",,  38.973165, -94.571006,,,0,
5400183,,"ON PROSPECT AT 85TH NORTHBOUND",,  38.972799, -94.558092,,,0,
540019,,"ON PASEO AT 85TH ST NB",,  38.973220, -94.567287,,,0,
541512,,"ON 67TH AT PASEO WB",,  39.005561, -94.562304,,,0,
54152,,"ON PASEO AT MEYER SB",,  39.012374, -94.568805,,,0,
542300,,"ON SWOPE PKWY AT 63RD NORTHBOUND FS",,  39.012074, -94.542023,,,0,
542502,,"ON PASEO AT RACHEL MORADO 77TH NB",,  38.987120, -94.566242,,,0,
542503,,"ON PASEO AT 49TH NB",,  39.037765, -94.567481,,,0,
5461500,,"ON RENNER BLVD AT 112TH SOUTHBOUND / EPA",,  38.924860, -94.779661,,,0,
5461501,,"ON RENNER BLVD AT 116TH ST NB",,  38.917918, -94.779342,,,0,
5461502,,"ON COLLEGE BLVD AT LACKMAN ROAD WESTBOUND FS",,  38.927449, -94.761174,,,0,
5461503,,"ON RENNER BLVD AT 112TH ST NB",,  38.924681, -94.779253,,,0,
5461504,,"ON COLLEGE BLVD AT STRANGLINE ROAD WESTBOUND",,  38.927473, -94.754663,,,0,
5461505,,"ON COLLEGE BLVD AT LAKEVIEW AVE EASTBOUND",,  38.927200, -94.769155,,,0,
5461506,,"ON COLLEGE BLVD AT S GREENWOOD ST WESTBOUND FS",,  38.927507, -94.750131,,,0,
5461507,,"ON COLLEGE BLVD AT LACKMAN EASTBOUND",,  38.927158, -94.760975,,,0,
5461508,,"ON COLLEGE BLVD AT PFLUMM ROAD WESTBOUND",,  38.927555, -94.741950,,,0,
5461509,,"ON COLLEGE BLVD AT STRANG LINE ROAD EASTBOUND",,  38.927180, -94.754224,,,0,
5461510,,"ON COLLEGE BLVD AT HAUSER ST WESTBOUND",,  38.927531, -94.738821,,,0,
5461511,,"ON COLLEGE BLVD AT S GREENWOOD ST EASTBOUND",,  38.927221, -94.749741,,,0,
5461512,,"ON COLLEGE BLVD AT WESTGATE ST WESTBOUND",,  38.927556, -94.733615,,,0,
5461513,,"ON COLLEGE BLVD AT PFLUMM RD EASTBOUND",,  38.927256, -94.741809,,,0,
5461514,,"ON W 75TH STREET AT QUIVIRA ROAD WESTBOUND",,  38.992903, -94.722918,,,0,
5461515,,"ON COLLEGE BLVD AT HAUSER ST EASTBOUND",,  38.927251, -94.738815,,,0,
5461516,,"ON NIEMAN ROAD AT 74TH STREET SOUTHBOUND",,  38.995159, -94.714490,,,0,
5461517,,"ON COLLEGE BLVD AT WESTGATE / CAMPUS DR EB",,  38.927270, -94.733609,,,0,
5461518,,"ON NIEMAN ROAD BETWEEN 72ND AND 71ST SOUTHBOUND",,  38.997785, -94.714509,,,0,
5461519,,"ON NIEMAN RD AT 75TH ST NB",,  38.994082, -94.714346,,,0,
5461520,,"ON NIEMAN ROAD AT 67TH ST SOUTHBOUND NEARSIDE",,  39.007530, -94.714600,,,0,
5461521,,"ON NIEMAN RD AT 74TH ST NB",,  38.995124, -94.714353,,,0,
5461522,,"ON NIEMAN ROAD AT 75TH STREET SOUTHBOUND NS",,  38.994248, -94.714483,,,0,
5461523,,"ON NIEMAN RD AT 72ND TERR NB",,  38.997471, -94.714366,,,0,
5461524,,"ON NIEMAN ROAD AT 71ST ST SOUTHBOUND",,  38.999759, -94.714518,,,0,
5461525,,"ON NIEMAN ROAD AT 71ST ST NB",,  38.999859, -94.714380,,,0,
5461526,,"ON NIEMAN ROAD AT 69TH SOUTHBOUND",,  39.003694, -94.714541,,,0,
5461527,,"ON NIEMAN ROAD AT 69TH ST NORTHBOUND NEARSIDE",,  39.003997, -94.714411,,,0,
5461528,,"ON NIEMAN ROAD AT 65TH ST SOUTHBOUND",,  39.010326, -94.714602,,,0,
5461529,,"ON NIEMAN ROAD ON 65TH ST NB",,  39.010359, -94.714464,,,0,
5461530,,"ON NIEMAN ROAD AT 64TH ST SOUTHBOUND",,  39.013222, -94.714616,,,0,
5461531,,"ON NIEMAN ROAD AT 64TH ST NB",,  39.013222, -94.714479,,,0,
5461532,,"ON NIEMAN ROAD AT 62ND STREET SOUTHBOUND",,  39.016296, -94.714628,,,0,
5461533,,"ON NIEMAN ROAD AT 62ND ST NB",,  39.016273, -94.714491,,,0,
5461534,,"ON NIEMAN ROAD AT 60TH SOUTHBOUND",,  39.020152, -94.714638,,,0,
5461535,,"ON NIEMAN ROAD AT 60TH ST NB",,  39.020171, -94.714501,,,0,
5461536,,"ON NIEMAN ROAD AT JOHNSON DRIVE SOUTHBOUND MB",,  39.022548, -94.714644,,,0,
5461537,,"ON JOHNSON DR AT BLUEJACKET ST EB",,  39.022895, -94.712359,,,0,
5461538,,"ON JOHNSON DRIVE AT BLUEJACKET ST WESTBOUND",,  39.023002, -94.712360,,,0,
5461539,,"ON JOHNSON DRIVE AT GODDARD ST EB",,  39.022912, -94.709931,,,0,
5461540,,"ON JOHNSON DRIVE AT GODDARD/LARSEN WESTBOUND",,  39.023019, -94.710046,,,0,
5461541,,"ON JOHNSON DRIVE AT BRITTANY/W 59TH PL EB",,  39.022156, -94.705054,,,0,
5461542,,"ON JOHNSON DRIVE AT BRITTANY / W 59TH ST WB",,  39.022277, -94.705141,,,0,
5461543,,"ON JOHNSON DRIVE AT KNOX ST EB",,  39.022111, -94.698399,,,0,
5461544,,"ON JOHNSON DRIVE AT KNOX STREET WESTBOUND",,  39.022220, -94.698097,,,0,
5461545,,"ON JOHNSON DRIVE AT MERRIAM DRIVE EB",,  39.022123, -94.694363,,,0,
5461546,,"ON JOHNSON DRIVE AT MERRIAN DRIVE WB FARSIDE",,  39.022229, -94.694555,,,0,
5461547,,"ON JOHNSON DRIVE AT IKEA WAY FS EB",,  39.022193, -94.690152,,,0,
5461548,,"ON JOHNSON DRIVE AT IKEA WAY WB FARSIDE",,  39.022292, -94.690601,,,0,
5461549,,"ON JOHNSON DRIVE AT ANTIOCH ROAD EB",,  39.022142, -94.687205,,,0,
5461550,,"ON JOHNSON DRIVE AT ANTIOCH ROAD WB FARSIDE",,  39.022358, -94.687046,,,0,
5461551,,"ON JOHNSON DRIVE AT HADLEY ST EB",,  39.022201, -94.682689,,,0,
5461552,,"ON JOHNSON DRIVE AT HADLEY ST WB FS",,  39.022304, -94.683001,,,0,
5461553,,"ON JOHNSON DRIVE AT GOODMAN ST EB FARSIDE",,  39.022214, -94.679896,,,0,
5461554,,"ON JOHNSON DRIVE AT GOODMAN ST WB NEARSIDE",,  39.022323, -94.680106,,,0,
5461555,,"ON JOHNSON DRIVE AT RILEY STREET EB",,  39.022184, -94.671086,,,0,
5461556,,"ON JOHNSON DRIVE AT RILEY ST WB FS",,  39.022291, -94.671318,,,0,
5461570,,"ON RENNER ROAD AT 116TH SOUTHBOUND",,  38.917808, -94.779749,,,0,
5500007,,"ON BLUE RIDGE BLVD AT HOLIDAY DRIVE SOUTHBOUND",,  38.914665, -94.514557,,,0,
5500010,,"ON BLUE RIDGE AT ARMITAGE SOUTHBOUND",,  38.910821, -94.520120,,,0,
5500076,,"ON ROCKHILL AT 52ND NORTHBOUND FARSIDE",,  39.032806, -94.575701,,,0,
5500093,,"ON MAIN AT 37TH NORTHBOUND",,  39.060080, -94.585832,,,0,
5500104,,"ON GRAND AT 26TH NORTHBOUND NEARSIDE",,  39.079320, -94.583096,,,0,
5500105,,"ON GRAND AT 9TH NORTHBOUND FARSIDE",,  39.103652, -94.580628,,,0,
5500208,,"ON BANNISTER AT LYDIA EASTBOUND",,  38.955025, -94.572956,,,0,
5500211,,"ON 95TH TERR AT GRANDVIEW EASTBOUND NEAR",,  38.954658, -94.551033,,,0,
550171,,"UNITY VILLAGE",,  38.946354, -94.408589,,,0,
550191,,"ON 350 HWY AT S NOLAND RD NORTHBOUND NEARSIDE",,  38.965338, -94.428468,,,0,
550192,,"ON 350 HWY AT S NOLAND RD SOUTHBOUND FARSIDE",,  38.965145, -94.428632,,,0,
5546,,"ON AMBASSADOR AT OLD TIFFANY SPRINGS SB",,  39.261557, -94.649581,,,0,
5561503,,"ON MARTY BETWEEN 80TH & 79TH NB",,  38.984909, -94.669967,,,0,
5561504,,"ON 137TH ST AT ANTIOCH SB",,  38.880314, -94.684919,,,0,
5561519,,"ON METCALF AT 99TH ST NORTHBOUND",,  38.949531, -94.667403,,,0,
5561520,,"ON METCALF BETWEEN 99TH ST AND 101ST ST SB",,  38.946221, -94.667743,,,0,
5561521,,"ON METCALF AT 91ST ST NB",,  38.963805, -94.667446,,,0,
5561522,,"ON METCALF AT 91ST ST SB",,  38.963601, -94.667855,,,0,
5561523,,"ON METCALF AT 87TH ST NB",,  38.971116, -94.667510,,,0,
5561524,,"ON METCALF AT 87TH ST SOUTHBOUND",,  38.970974, -94.667812,,,0,
5561525,,"MATT ROSS COMMUNITY CENTER MARTY ST AT 81ST NB",,  38.981789, -94.669579,,,0,
5561526,,"MATT ROSS COMMUNITY CENTER MARTY ST AT 81ST SB",,  38.981760, -94.669716,,,0,
5561527,,"ON METCALF AT 75TH ST NORTHBOUND",,  38.992933, -94.667561,,,0,
5561528,,"ON MARTY ST AT 80TH ST SOUTHBOUND",,  38.984985, -94.670104,,,0,
5561529,,"ON METCALF AT 71ST ST NB",,  39.000182, -94.667554,,,0,
5561530,,"ON MARTWAY ST AT LAMAR AVE WB",,  39.019863, -94.657325,,,0,
5561531,,"ON METCALF AT 65TH ST NB",,  39.010189, -94.667604,,,0,
5561532,,"ON JOHNSON DR AT ROE AVE WB",,  39.024967, -94.640652,,,0,
5561533,,"ON MARTWAY ST AT BROADMOOR EASTBOUND",,  39.020464, -94.665753,,,0,
5561534,,"SHAWNEE MISSION PKWY AT MISSION ROAD WB",,  39.029742, -94.626686,,,0,
5561535,,"ON MARTWAY ST AT LAMAR AVE EB",,  39.019757, -94.657351,,,0,
5561536,,"SHAWNEE MISSION PKWY AT BELINDER ROAD WB",,  39.033367, -94.616412,,,0,
5561537,,"ON JOHNSON DR AT ROE AVE EASTBOUND",,  39.024737, -94.640654,,,0,
5561538,,"ON 47TH ST AT JEFFERSON ST WESTBOUND FARSIDE",,  39.042505, -94.595442,,,0,
5561539,,"SHAWNEE MISSION PKWY AT MISSION ROAD EASTBOUN",,  39.029624, -94.626376,,,0,
5561540,,"ON ROCKHILL ROAD AT 51ST ST NORTHBOUND",,  39.034413, -94.575598,,,0,
5561541,,"SHAWNEE MISSION PKWY AT BELINDER ROAD EB",,  39.033250, -94.615868,,,0,
5561542,,"ON METCALF AT 75TH ST SOUTHBOUND",,  38.993326, -94.667858,,,0,
5561544,,"ON METCALF AT 71ST ST SOUTHBOUND",,  39.000137, -94.667836,,,0,
5561546,,"ON METCALF AT 65TH ST SOUTHBOUND",,  39.011412, -94.667821,,,0,
5561548,,"ON BROADMOOR ST AT MARTWAY ST",,  39.020367, -94.665706,,,0,
556161,,"ON W 47TH AT JC NICHOLS PARKWAY EASTBOUND NEARSIDE",,  39.042088, -94.588148,,,0,place_47nchl
556162,,"ON W 47TH AT JC NICHOLS WESTBOUND NEARSIDE",,  39.042317, -94.587911,,,0,place_47nchl
5600036,,"ON MAIN AT 47TH SOUTHBOUND",,  39.041356, -94.586578,,,0,
5600038,,"ON MAIN AT 50TH SB",,  39.036523, -94.587327,,,0,
5600040,,"ON BROOKSIDE AT 51ST SB",,  39.034696, -94.584317,,,0,
5600041,,"ON BROOKSIDE AT 52ND SB",,  39.031853, -94.584212,,,0,
5600042,,"ON BROOKSIDE AT 54TH SB",,  39.029319, -94.584525,,,0,
5600043,,"ON BROOKSIDE AT 55TH SB",,  39.027446, -94.584929,,,0,
5600044,,"ON BROOKSIDE AT 56TH SB",,  39.025853, -94.585612,,,0,
5600045,,"ON BROOKSIDE AT 57TH SB",,  39.024072, -94.586428,,,0,
5600046,,"ON BROOKSIDE AT 58TH SB",,  39.022426, -94.587184,,,0,
5600047,,"ON BROOKSIDE AT 59TH SB",,  39.020336, -94.588470,,,0,
5600048,,"ON BROOKSIDE AT 61ST SB",,  39.017572, -94.589926,,,0,
5600049,,"ON BROOKSIDE AT 62ND ST SB",,  39.015624, -94.590862,,,0,
5600050,,"ON BROOKSIDE AT 63RD SB",,  39.013924, -94.591620,,,0,
5600051,,"ON WORNALL AT MEYER SB",,  39.012199, -94.593239,,,0,
5600052,,"ON WORNALL AT 65TH SB",,  39.010100, -94.593245,,,0,
5600053,,"ON WORNALL AT 66TH TERRACE SB",,  39.008270, -94.593326,,,0,
5600054,,"ON WORNALL AT 67TH TERRACE SB",,  39.006764, -94.593399,,,0,
5600055,,"ON WORNALL AT 68TH TERRACE SB",,  39.004850, -94.593526,,,0,
5600056,,"ON WORNALL AT 70TH SB",,  39.001945, -94.593698,,,0,
5600057,,"ON WORNALL AT GREGORY SOUTHBOUND",,  39.000030, -94.593866,,,0,
5600058,,"ON WORNALL AT 73RD ST SB",,  38.996108, -94.594145,,,0,
5600061,,"ON WORNALL BETWEEN 75TH AND 76TH SOUTHBOUND",,  38.991811, -94.594372,,,0,
5600062,,"ON WORNALL AT 77TH SOUTHBOUND NEARSIDE",,  38.988799, -94.594430,,,0,
5600063,,"ON WORNALL AT 78TH SOUTHBOUND",,  38.986995, -94.594521,,,0,
5600064,,"ON WORNALL AT 79TH SOUTHBOUND FARSIDE",,  38.984842, -94.594641,,,0,
5600065,,"ON WORNALL AT 80TH SOUTHBOUND NEARSIDE",,  38.983126, -94.594722,,,0,
5600067,,"ON WORNALL AT 82ND SOUTHBOUND",,  38.979368, -94.594927,,,0,
5600068,,"ON WORNALL AT 83RD TERRACE SOUTHBOUND",,  38.976984, -94.595035,,,0,
5600069,,"ON WORNALL AT 84TH SOUTHBOUND",,  38.976089, -94.595085,,,0,
5600070,,"ON WORNALL AT 84TH TERR SOUTHBOUND",,  38.975283, -94.595117,,,0,
5600071,,"ON WORNALL AT 85TH SOUTHBOUND NEARSIDE",,  38.974311, -94.595168,,,0,
5600073,,"ON WORNALL AT 87TH SOUTHBOUND",,  38.971134, -94.595310,,,0,
5600074,,"ON WORNALL AT 88TH SOUTHBOUND",,  38.969123, -94.595409,,,0,
5600075,,"ON WORNALL AT 89TH SOUTHBOUND NEARSIDE",,  38.966995, -94.595491,,,0,
5600076,,"ON WORNALL AT 90TH SOUTHBOUND",,  38.965404, -94.595555,,,0,
5600077,,"ON WORNALL AT 91ST SOUTHBOUND",,  38.963354, -94.595632,,,0,
5600078,,"ON WORNALL AT 91ST TERRACE SOUTHBOUND",,  38.961868, -94.595102,,,0,
5600080,,"ON WORNALL AT BANNISTER SOUTHBOUND",,  38.956269, -94.596058,,,0,
5600081,,"ON WORNALL AT 96TH TERR SB",,  38.953528, -94.596007,,,0,
5600084,,"ON WORNALL AT 98TH SOUTHBOUND",,  38.950745, -94.596204,,,0,
5600085,,"ON WORNALL AT 99TH SOUTHBOUND",,  38.948684, -94.596356,,,0,
5600088,,"ON WORNALL AT 101ST TERRACE SOUTHBOUND",,  38.944485, -94.596541,,,0,
5600089,,"ON 103RD AT 400 W 103RD ST WESTBOUND",,  38.941621, -94.597344,,,0,
5600091,,"ON 103RD AT 1120 W 103RD STREET WESTBOUND",,  38.941919, -94.604143,,,0,
5600092,,"ON 103RD AT 1300 W 103RD WESTBOUND",,  38.942073, -94.606975,,,0,
5600094,,"ON STATE LN AT 103RD TERRACE SOUTHBOUND",,  38.940246, -94.608911,,,0,
5600095,,"ON CARONDELET AT STATE LINE EASTBOUND",,  38.935117, -94.607373,,,0,
5600096,,"ON CARONDELET AT BLDG A EASTBOUND",,  38.935299, -94.605713,,,0,
5600099,,"ON WORNALL AT BRIDLSPUR TERR SOUTHBOUND",,  38.933046, -94.596001,,,0,
56001,,"ON BROADWAY AT 74TH TERR SB",,  38.993451, -94.593858,,,0,
5600105,,"ON RED BRIDGE AT GRAND EASTBOUND",,  38.926255, -94.590468,,,0,
5600128,,"ON CARONDELET AT WASHINGTON WB",,  38.936765, -94.597697,,,0,
5600129,,"ON CARONDELET AT JEFFERSON WESTBOUND",,  38.936927, -94.599726,,,0,
5600130,,"ON CARONDELET SHELTER SOUTHBOUND",,  38.935638, -94.601600,,,0,
5600131,,"ON CARONDELET AT BLDG A WESTBOUND",,  38.935589, -94.605602,,,0,
5600132,,"ON CARONDELET AT STATE LN WESTBOUND",,  38.935204, -94.607422,,,0,
5600133,,"ON STATE LN AT 103RD TERRACE NORTHBOUND",,  38.940096, -94.608486,,,0,
5600134,,"ON 103RD AT 601 W 103RD STREET EASTBOUN",,  38.941664, -94.600454,,,0,
5600135,,"ON 103RD AT 555 W 103RD STREET EASTBOUND",,  38.941535, -94.597469,,,0,
5600137,,"ON WORNALL AT 101ST TERRACE NORTHBOUND",,  38.944529, -94.596440,,,0,
5600138,,"ON WORNALL AT 100TH KINGSWOOD MANOR SOUTHBOUND",,  38.946952, -94.596442,,,0,
5600139,,"ON WORNALL AT 100TH TERRACE NORTHBOUND",,  38.946398, -94.596354,,,0,
5600140,,"ON WORNALL AT 10000 WORNALL KINGSWOOD MANOR NB",,  38.947832, -94.596281,,,0,
5600141,,"ON WORNALL AT 99TH NORTHBOUND",,  38.948726, -94.596203,,,0,
5600142,,"ON WORNALL AT 98TH NB",,  38.950560, -94.596069,,,0,
5600143,,"ON WORNALL AT 97TH NORTHBOUND",,  38.952348, -94.595965,,,0,
5600144,,"ON WORNALL AT 96TH TERRACE NORTHBOUND",,  38.953590, -94.595870,,,0,
5600145,,"ON WORNALL AT BANNISTER NORTHBOUND",,  38.957497, -94.595643,,,0,
5600146,,"ON WORNALL AT WARD PARKWAY NORTHBOUND",,  38.959329, -94.595281,,,0,
5600147,,"ON WORNALL AT 91ST TERRACE NORTHBOUND",,  38.962159, -94.595095,,,0,
5600148,,"ON WORNALL AT 91ST NORTHBOUND",,  38.963631, -94.595520,,,0,
5600149,,"ON WORNALL AT 90TH NORTHBOUND",,  38.965264, -94.595456,,,0,
5600150,,"ON WORNALL AT 89TH NORTHBOUND NEARSIDE",,  38.966835, -94.595361,,,0,
5600151,,"ON WORNALL AT 88TH NORTHBOUND",,  38.969204, -94.595268,,,0,
5600152,,"ON WORNALL AT SWEENEY NORTHBOUND",,  38.970560, -94.595229,,,0,
5600154,,"ON WORNALL AT 85TH NORTHBOUND",,  38.974049, -94.595025,,,0,
5600157,,"ON WORNALL AT 83RD TERRACE NORTHBOUND",,  38.977110, -94.594880,,,0,
5600158,,"ON WORNALL AT 82ND NORTHBOUND NEARSIDE",,  38.979525, -94.594760,,,0,
5600159,,"ON WORNALL AT 81ST NORTHBOUND NEARSIDE",,  38.981250, -94.594667,,,0,
5600160,,"ON WORNALL AT 80TH NORTHBOUND NEARSIDE",,  38.983138, -94.594579,,,0,
5600161,,"ON WORNALL AT 79TH NORTHBOUND NEARSIDE",,  38.984897, -94.594501,,,0,
5600162,,"ON WORNALL AT 78TH NORTHBOUND",,  38.986854, -94.594422,,,0,
5600163,,"ON WORNALL AT 77TH NORTHBOUND NEARSIDE",,  38.988617, -94.594295,,,0,
5600164,,"ON WORNALL BETWEEN 76TH AND 75TH NORTHBOUND",,  38.991891, -94.594235,,,0,
5600167,,"ON WORNALL AT 73RD TERRACE NB",,  38.994966, -94.594087,,,0,
5600168,,"ON WORNALL AT 73RD NB",,  38.995827, -94.594014,,,0,
5600169,,"ON WORNALL AT 72ND NB",,  38.997689, -94.593889,,,0,
5600170,,"ON WORNALL AT GREGORY NB",,  38.999508, -94.593784,,,0,
5600171,,"ON WORNALL AT 70TH NB",,  39.001779, -94.593583,,,0,
5600172,,"ON WORNALL AT 68TH TERRACE NB",,  39.004687, -94.593407,,,0,
5600173,,"ON WORNALL AT 67TH TERRACE NB",,  39.006598, -94.593284,,,0,
5600174,,"ON WORNALL AT 66TH TERRACE NB",,  39.008107, -94.593207,,,0,
5600175,,"ON WORNALL AT 65TH NB",,  39.010143, -94.593116,,,0,
5600176,,"ON WORNALL AT MEYER NB",,  39.012262, -94.593134,,,0,
5600178,,"ON BROOKSIDE AT 63RD NB",,  39.013937, -94.591503,,,0,
5600179,,"ON BROOKSIDE AT 62ND NB",,  39.015848, -94.590632,,,0,
5600180,,"ON BROOKSIDE AT 61ST NB",,  39.017598, -94.589777,,,0,
5600181,,"ON BROOKSIDE AT 59TH NB",,  39.020292, -94.588213,,,0,
5600182,,"ON BROOKSIDE AT 58TH NB",,  39.021700, -94.587430,,,0,
5600183,,"ON BROOKSIDE AT 57TH NB",,  39.023901, -94.586363,,,0,
5600184,,"ON BROOKSIDE AT 56TH NB",,  39.025670, -94.585565,,,0,
5600185,,"ON BROOKSIDE AT 55TH NB",,  39.027461, -94.584795,,,0,
5600186,,"ON BROOKSIDE AT 54TH NB",,  39.029081, -94.584392,,,0,
5600188,,"ON BROOKSIDE AT 52ND NORTHBOUND",,  39.032401, -94.584112,,,0,
5600189,,"ON BROOKSIDE BETWEEN 51ST TER & 51ST  NB",,  39.034119, -94.584183,,,0,
5600190,,"ON 51ST AT GRAND WB",,  39.034872, -94.584919,,,0,
5600192,,"ON MAIN AT 50TH NB",,  39.036791, -94.587178,,,0,
5610001,,"ON OAK AT MINOR NORTHBOUND",,  38.921687, -94.588374,,,0,
5610002,,"ON OAK AT RED BRIDGE NORTHBOUND",,  38.925973, -94.588090,,,0,
5610004,,"ON RED BRIDGE AT GRAND WESTBOUND",,  38.926364, -94.590178,,,0,
5610005,,"ON RED BRIDGE AT WORNALL WESTBOUND",,  38.926466, -94.592519,,,0,
5610006,,"ON WORNALL AT 109TH TERR  NORTHBOUND",,  38.928335, -94.593432,,,0,
5610007,,"ON WORNALL AT COUNTRY LANE NORTHBOUND",,  38.929283, -94.593911,,,0,
5610008,,"ON WORNALL AT BRIDLESPUR NORTHBOUND",,  38.933145, -94.595870,,,0,
5610010,,"ON WORNALL AT 107TH NORTHBOUND",,  38.933873, -94.596280,,,0,
5610011,,"ON WORNALL AT 106TH NORTHBOUND",,  38.936097, -94.596836,,,0,
5610047,,"ON ROANOKE AT BELLEVIEW NORTHBOUND",,  39.043620, -94.598374,,,0,
5610056,,"ON WORNALL AT 106TH SOUTHBOUND",,  38.935816, -94.596993,,,0,
5610057,,"ON WORNALL AT 107TH SOUTHBOUND FARSIDE",,  38.934043, -94.596517,,,0,
5610059,,"ON WORNALL AT 108TH TERR SOUTHBOUND",,  38.931724, -94.595320,,,0,
5610060,,"ON WORNALL AT 109TH ST SOUTHBOUND",,  38.929365, -94.594104,,,0,
5610061,,"ON WORNALL AT 109TH TERR SOUTHBOUND",,  38.927760, -94.593294,,,0,
5610062,,"ON RED BRIDGE AT WALNUT EB",,  38.926321, -94.591492,,,0,
562302,,"ON MAIN AT GRAND NORTHBOUND FARSIDE",,  39.076656, -94.584726,,,0,
562304,,"ON 51ST ST BETWEEN MAIN AND WALNUT EB",,  39.034849, -94.587165,,,0,
562305,,"ON BROOKSIDE AT MEYER SB",,  39.012568, -94.592221,,,0,
562307,,"ON BROOKSIDE AT MEYER NB",,  39.012565, -94.592119,,,0,
562309,,"ON GRAND ACROSS FROM CROWN CTR SHOPS NB MB",,  39.083402, -94.581604,,,0,place_prgrnd
5700047,,"ON 47TH AT CENTRAL EASTBOUND FARSIDE",,  39.042155, -94.590482,,,0,
5700109,,"ON GRAND AT PERSHING CROWN CENTER SHOPS SB",,  39.083739, -94.581870,,,0,place_prgrnd
5700120,,"ON MAIN AT 37TH SOUTHBOUND",,  39.060266, -94.585959,,,0,
5700134,,"ON WORNALL AT S  WARD PKWY SOUTHBOUND",,  38.958987, -94.595871,,,0,
5700152,,"ON 63RD AT MAIN EASTBOUND",,  39.013832, -94.588497,,,0,
5700153,,"ON 63RD AT MORNINGSIDE EASTBOUND",,  39.013721, -94.586213,,,0,
5700167,,"ON 75TH AT GRAND WESTBOUND NEARSIDE",,  38.992097, -94.587431,,,0,
5700199,,"ON 75TH AT GRAND EASTBOUND",,  38.991986, -94.587357,,,0,
570181,,"ON 13TH AT GRAND/MCGEE WESTBOUND NEARSIDE",,  39.098598, -94.580665,,,0,
5710027,,"ON 63RD AT MORNINGSIDE WESTBOUND",,  39.013792, -94.585998,,,0,
5710090,,"ON 63RD AT BROOKSIDE EASTBOUND",,  39.013981, -94.591216,,,0,
57101,,"ON 75TH AT MAIN EB",,  38.992097, -94.589652,,,0,
5710125,,"ON 85TH AT HOLMES WESTBOUND",,  38.973832, -94.580453,,,0,
5710127,,"ON 85TH AT OAK / SLEEPY HOLLOW WESTBOUND",,  38.973951, -94.587398,,,0,
5710129,,"ON 85TH AT MAIN WB",,  38.974075, -94.590315,,,0,
571171,,"ON BOOTH LANE AT MAIN SOUTHBOUND NEARSIDE",,  38.889099, -94.521482,,,0,
571172,,"ON BLUE RIDGE AT TRUMAN CORNERS NORTHBOUND",,  38.904997, -94.528249,,,0,
571174,,"ON BLUE RIDGE AT TRUMAN CORNERS SOUTHBOUND",,  38.905024, -94.528546,,,0,
571175,,"ON MAIN AT GRANDVIEW EASTBOUND",,  38.889328, -94.534754,,,0,
57171,,"ON W 136TH AT STATE LINE ROAD WESTBOUND",,  38.881483, -94.607818,,,0,place_135stl
571717,,"ON OAK AT RED BRIDGE SOUTHBOUND FARSIDE",,  38.925769, -94.588183,,,0,
